id_page;source;followers;date;interactions;posttype;link;v7;id_article
pg_1035;IO RESTO A CASA;3561;Tue Oct 20 2020 20:02:09 GMT+0000;0;Facebook;https://www.facebook.com/Iorimangoacasa/posts/183642126605254;9;CT_9
pg_1036;"Io Resto a Casa                     ""Uniti ce la Faremo""";3916;Mon Oct 26 2020 11:15:56 GMT+0000;7;Facebook;https://www.facebook.com/groups/1319488561557662/permalink/1639776489528866;17;CT_17
pg_1036;"Io Resto a Casa                     ""Uniti ce la Faremo""";3901;Thu Aug 27 2020 16:20:37 GMT+0000;1;Facebook;https://www.facebook.com/groups/1319488561557662/permalink/1586674944839021;109;CT_109
pg_1037;io so!;363;Fri Nov 06 2020 15:31:38 GMT+0000;2;Facebook;https://www.facebook.com/groups/241481082542192/permalink/3808958562461075;61;CT_61
pg_1038;Io sono Ges«˚ il nazareno;783;Mon Oct 26 2020 20:09:59 GMT+0000;0;Facebook;https://www.facebook.com/groups/1500864376799130/permalink/2817186371833584;95;CT_95
pg_1039;IO SONO INCAZZATO NERO;1836;Thu Nov 05 2020 18:36:29 GMT+0000;0;Facebook;https://www.facebook.com/groups/277332952419847/permalink/1718863601600101;55;CT_55
pg_104;American Patriots for Trump –??ç;4322;Thu Aug 06 2020 17:26:41 GMT+0000;0;Facebook;https://www.facebook.com/groups/735425893881236/permalink/751711625585996;160;CT_160
pg_1040;IO STO CON  GRATTERI;1251;Thu Nov 05 2020 21:59:53 GMT+0000;0;Facebook;https://www.facebook.com/groups/364426373635963/permalink/3427033087375261;75;CT_75
pg_1041;io sto con Cateno De Luca;9347;Thu Oct 22 2020 12:11:09 GMT+0000;22;Facebook;https://www.facebook.com/groups/496775977659894/permalink/625142281489929;23;CT_23
pg_1041;io sto con Cateno De Luca;9347;Thu Oct 22 2020 12:11:09 GMT+0000;22;Facebook;https://www.facebook.com/groups/496775977659894/permalink/625142281489929;31;CT_31
pg_1041;io sto con Cateno De Luca;9334;Sat Nov 14 2020 01:06:33 GMT+0000;22;Facebook;https://www.facebook.com/groups/496775977659894/permalink/641384239865733;136;CT_136
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3572;Wed Oct 14 2020 18:17:00 GMT+0000;15;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4073432679339142;4;CT_4
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3585;Mon Oct 19 2020 14:32:43 GMT+0000;5;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4086279178054492;35;CT_35
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3597;Fri Nov 06 2020 17:14:33 GMT+0000;1;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4140551242627285;61;CT_61
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3592;Wed Nov 04 2020 09:29:32 GMT+0000;27;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4133828039966272;65;CT_65
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3595;Thu Nov 05 2020 21:49:38 GMT+0000;3;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4138388072843602;75;CT_75
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3622;Fri Nov 13 2020 10:11:26 GMT+0000;2;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4160882567260819;83;CT_83
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3430;Thu Jun 11 2020 10:49:02 GMT+0000;39;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/3680417945307286;108;CT_108
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3574;Thu Oct 01 2020 08:40:23 GMT+0000;42;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4029528847062859;166;CT_166
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3574;Fri Oct 02 2020 07:38:58 GMT+0000;10;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4031560703526340;166;CT_166
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3610;Tue Nov 10 2020 18:59:28 GMT+0000;6;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4153021841380225;178;CT_178
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3610;Tue Nov 10 2020 22:26:58 GMT+0000;3;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4152839391398470;178;CT_178
pg_1042;Io sto con De Donno. SI alla cura col plasma iperimmune;3603;Sun Nov 08 2020 20:27:28 GMT+0000;0;Facebook;https://www.facebook.com/groups/3582304101785338/permalink/4147343678614708;178;CT_178
pg_1043;IO STO CON I BAMBINI STRAPPATI;0;Tue Jul 23 2019 02:43:36 GMT+0000;4;Facebook;https://www.facebook.com/groups/406719403252907/permalink/439746673283513;24;CT_24
pg_1044;IO STO CON IL DOTT. DE DONNO;127517;Tue Oct 13 2020 15:09:05 GMT+0000;178;Facebook;https://www.facebook.com/groups/301775034188061/permalink/416061056092791;57;CT_57
pg_1044;IO STO CON IL DOTT. DE DONNO;127517;Tue Oct 13 2020 15:09:05 GMT+0000;178;Facebook;https://www.facebook.com/groups/301775034188061/permalink/416061056092791;58;CT_58
pg_1044;IO STO CON IL DOTT. DE DONNO;128249;Thu Nov 05 2020 20:32:10 GMT+0000;1019;Facebook;https://www.facebook.com/groups/301775034188061/permalink/435153717516858;75;CT_75
pg_1044;IO STO CON IL DOTT. DE DONNO;128586;Thu Nov 12 2020 01:19:04 GMT+0000;7;Facebook;https://www.facebook.com/groups/301775034188061/permalink/439989133699983;178;CT_178
pg_1045;Io sto con il prof Zangrillo;18755;Wed Oct 21 2020 17:27:58 GMT+0000;658;Facebook;https://www.facebook.com/groups/564792814176555/permalink/656072058381963;9;CT_9
pg_1045;Io sto con il prof Zangrillo;18800;Thu Oct 22 2020 14:50:39 GMT+0000;42;Facebook;https://www.facebook.com/groups/564792814176555/permalink/656593294996506;9;CT_9
pg_1045;Io sto con il prof Zangrillo;17715;Fri Oct 16 2020 22:34:46 GMT+0000;202;Facebook;https://www.facebook.com/groups/564792814176555/permalink/652448082077694;17;CT_17
pg_1045;Io sto con il prof Zangrillo;15627;Tue Oct 13 2020 11:05:13 GMT+0000;525;Facebook;https://www.facebook.com/groups/564792814176555/permalink/649851682337334;57;CT_57
pg_1045;Io sto con il prof Zangrillo;15627;Tue Oct 13 2020 11:05:13 GMT+0000;525;Facebook;https://www.facebook.com/groups/564792814176555/permalink/649851682337334;58;CT_58
pg_1045;Io sto con il prof Zangrillo;19553;Tue Nov 10 2020 16:18:33 GMT+0000;177;Facebook;https://www.facebook.com/groups/564792814176555/permalink/670707470251755;84;CT_84
pg_1045;Io sto con il prof Zangrillo;15627;Tue Oct 13 2020 14:13:58 GMT+0000;1075;Facebook;https://www.facebook.com/groups/564792814176555/permalink/649948988994270;105;CT_105
pg_1045;Io sto con il prof Zangrillo;15627;Tue Oct 13 2020 15:09:49 GMT+0000;13;Facebook;https://www.facebook.com/groups/564792814176555/permalink/649982112324291;105;CT_105
pg_1045;Io sto con il prof Zangrillo;1363;Thu Aug 27 2020 17:05:12 GMT+0000;165;Facebook;https://www.facebook.com/groups/564792814176555/permalink/617832815539221;136;CT_136
pg_1046;Io sto con il prof. Matteo Bassetti;1348;Wed Nov 04 2020 09:12:09 GMT+0000;2;Facebook;https://www.facebook.com/groups/2649530545312155/permalink/2687927018139174;114;CT_114
pg_1047;IO STO CON IL PROF. ZANGRILLO;0;Tue Aug 11 2020 12:36:57 GMT+0000;69;Facebook;https://www.facebook.com/groups/639214229996642/permalink/684794195438645;2;CT_2
pg_1047;IO STO CON IL PROF. ZANGRILLO;2595;Mon Sep 28 2020 10:37:26 GMT+0000;20;Facebook;https://www.facebook.com/groups/639214229996642/permalink/719505898634141;2;CT_2
pg_1047;IO STO CON IL PROF. ZANGRILLO;7862;Wed Oct 14 2020 20:56:26 GMT+0000;44;Facebook;https://www.facebook.com/groups/639214229996642/permalink/731380597446671;4;CT_4
pg_1047;IO STO CON IL PROF. ZANGRILLO;8473;Fri Oct 16 2020 07:42:00 GMT+0000;1;Facebook;https://www.facebook.com/groups/639214229996642/permalink/732491614002236;4;CT_4
pg_1047;IO STO CON IL PROF. ZANGRILLO;10725;Fri Oct 23 2020 07:56:47 GMT+0000;273;Facebook;https://www.facebook.com/groups/639214229996642/permalink/738095123441885;9;CT_9
pg_1047;IO STO CON IL PROF. ZANGRILLO;10737;Thu Oct 22 2020 09:56:47 GMT+0000;64;Facebook;https://www.facebook.com/groups/639214229996642/permalink/737385456846185;9;CT_9
pg_1047;IO STO CON IL PROF. ZANGRILLO;10737;Thu Oct 22 2020 03:05:20 GMT+0000;5;Facebook;https://www.facebook.com/groups/639214229996642/permalink/737193950198669;9;CT_9
pg_1047;IO STO CON IL PROF. ZANGRILLO;11187;Wed Oct 28 2020 14:51:03 GMT+0000;21;Facebook;https://www.facebook.com/groups/639214229996642/permalink/742391206345610;16;CT_16
pg_1047;IO STO CON IL PROF. ZANGRILLO;9732;Sat Oct 17 2020 04:35:01 GMT+0000;6;Facebook;https://www.facebook.com/groups/639214229996642/permalink/733180057266725;17;CT_17
pg_1047;IO STO CON IL PROF. ZANGRILLO;11123;Tue Oct 27 2020 05:35:47 GMT+0000;83;Facebook;https://www.facebook.com/groups/639214229996642/permalink/741231556461575;19;CT_19
pg_1047;IO STO CON IL PROF. ZANGRILLO;11123;Tue Oct 27 2020 16:43:53 GMT+0000;0;Facebook;https://www.facebook.com/groups/639214229996642/permalink/741627706421960;19;CT_19
pg_1047;IO STO CON IL PROF. ZANGRILLO;10412;Mon Oct 19 2020 05:20:58 GMT+0000;4;Facebook;https://www.facebook.com/groups/639214229996642/permalink/734867743764623;35;CT_35
pg_1047;IO STO CON IL PROF. ZANGRILLO;11390;Fri Nov 06 2020 22:45:16 GMT+0000;30;Facebook;https://www.facebook.com/groups/639214229996642/permalink/749789175605813;57;CT_57
pg_1047;IO STO CON IL PROF. ZANGRILLO;11390;Fri Nov 06 2020 22:45:16 GMT+0000;30;Facebook;https://www.facebook.com/groups/639214229996642/permalink/749789175605813;58;CT_58
pg_1047;IO STO CON IL PROF. ZANGRILLO;11399;Sun Nov 08 2020 17:46:52 GMT+0000;7;Facebook;https://www.facebook.com/groups/639214229996642/permalink/751209055463825;72;CT_72
pg_1047;IO STO CON IL PROF. ZANGRILLO;11408;Mon Nov 09 2020 12:49:33 GMT+0000;0;Facebook;https://www.facebook.com/groups/639214229996642/permalink/751762008741863;75;CT_75
pg_1047;IO STO CON IL PROF. ZANGRILLO;11408;Mon Nov 09 2020 12:23:18 GMT+0000;6;Facebook;https://www.facebook.com/groups/639214229996642/permalink/751745835410147;76;CT_76
pg_1047;IO STO CON IL PROF. ZANGRILLO;11414;Tue Nov 10 2020 16:52:52 GMT+0000;0;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752673648650699;79;CT_79
pg_1047;IO STO CON IL PROF. ZANGRILLO;11414;Tue Nov 10 2020 19:46:38 GMT+0000;23;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752771125307618;82;CT_82
pg_1047;IO STO CON IL PROF. ZANGRILLO;11408;Mon Nov 09 2020 20:12:38 GMT+0000;12;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752023362049061;97;CT_97
pg_1047;IO STO CON IL PROF. ZANGRILLO;7481;Tue Oct 13 2020 14:49:14 GMT+0000;53;Facebook;https://www.facebook.com/groups/639214229996642/permalink/730345267550204;105;CT_105
pg_1047;IO STO CON IL PROF. ZANGRILLO;11848;Fri Nov 13 2020 10:59:41 GMT+0000;39;Facebook;https://www.facebook.com/groups/639214229996642/permalink/754763341775063;105;CT_105
pg_1047;IO STO CON IL PROF. ZANGRILLO;11411;Thu Nov 12 2020 13:15:08 GMT+0000;64;Facebook;https://www.facebook.com/groups/639214229996642/permalink/754090048509059;109;CT_109
pg_1047;IO STO CON IL PROF. ZANGRILLO;11303;Fri Oct 30 2020 16:53:22 GMT+0000;123;Facebook;https://www.facebook.com/groups/639214229996642/permalink/744082726176458;111;CT_111
pg_1047;IO STO CON IL PROF. ZANGRILLO;11399;Sun Nov 08 2020 18:35:19 GMT+0000;60;Facebook;https://www.facebook.com/groups/639214229996642/permalink/751235415461189;111;CT_111
pg_1047;IO STO CON IL PROF. ZANGRILLO;11334;Mon Nov 02 2020 21:07:38 GMT+0000;14;Facebook;https://www.facebook.com/groups/639214229996642/permalink/746629909255073;114;CT_114
pg_1047;IO STO CON IL PROF. ZANGRILLO;11388;Wed Nov 04 2020 11:01:15 GMT+0000;7;Facebook;https://www.facebook.com/groups/639214229996642/permalink/747856629132401;114;CT_114
pg_1047;IO STO CON IL PROF. ZANGRILLO;11334;Mon Nov 02 2020 18:00:42 GMT+0000;5;Facebook;https://www.facebook.com/groups/639214229996642/permalink/746527795931951;114;CT_114
pg_1047;IO STO CON IL PROF. ZANGRILLO;11842;Mon Nov 16 2020 07:51:44 GMT+0000;4;Facebook;https://www.facebook.com/groups/639214229996642/permalink/756991861552211;128;CT_128
pg_1047;IO STO CON IL PROF. ZANGRILLO;11850;Sat Nov 14 2020 17:56:22 GMT+0000;569;Facebook;https://www.facebook.com/groups/639214229996642/permalink/755778085006922;132;CT_132
pg_1047;IO STO CON IL PROF. ZANGRILLO;11411;Thu Nov 12 2020 15:49:17 GMT+0000;199;Facebook;https://www.facebook.com/groups/639214229996642/permalink/754186828499381;135;CT_135
pg_1047;IO STO CON IL PROF. ZANGRILLO;11303;Fri Oct 30 2020 18:05:04 GMT+0000;12;Facebook;https://www.facebook.com/groups/639214229996642/permalink/744125579505506;135;CT_135
pg_1047;IO STO CON IL PROF. ZANGRILLO;11848;Fri Nov 13 2020 14:29:26 GMT+0000;2;Facebook;https://www.facebook.com/groups/639214229996642/permalink/754890165095714;135;CT_135
pg_1047;IO STO CON IL PROF. ZANGRILLO;0;Thu Aug 27 2020 15:54:59 GMT+0000;77;Facebook;https://www.facebook.com/groups/639214229996642/permalink/696481667603231;136;CT_136
pg_1047;IO STO CON IL PROF. ZANGRILLO;11933;Tue Nov 17 2020 08:12:18 GMT+0000;217;Facebook;https://www.facebook.com/groups/639214229996642/permalink/757784604806270;153;CT_153
pg_1047;IO STO CON IL PROF. ZANGRILLO;11982;Wed Nov 18 2020 11:43:00 GMT+0000;0;Facebook;https://www.facebook.com/groups/639214229996642/permalink/758611511390246;157;CT_157
pg_1047;IO STO CON IL PROF. ZANGRILLO;11395;Sat Nov 07 2020 15:50:37 GMT+0000;181;Facebook;https://www.facebook.com/groups/639214229996642/permalink/750342315550499;166;CT_166
pg_1047;IO STO CON IL PROF. ZANGRILLO;11933;Tue Nov 17 2020 08:12:18 GMT+0000;217;Facebook;https://www.facebook.com/groups/639214229996642/permalink/757784604806270;172;CT_172
pg_1047;IO STO CON IL PROF. ZANGRILLO;11414;Tue Nov 10 2020 20:04:25 GMT+0000;3;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752779475306783;178;CT_178
pg_1047;IO STO CON IL PROF. ZANGRILLO;11414;Tue Nov 10 2020 18:01:20 GMT+0000;1;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752713595313371;178;CT_178
pg_1047;IO STO CON IL PROF. ZANGRILLO;11414;Tue Nov 10 2020 17:36:20 GMT+0000;0;Facebook;https://www.facebook.com/groups/639214229996642/permalink/752698875314843;178;CT_178
pg_1047;IO STO CON IL PROF. ZANGRILLO;11982;Wed Nov 18 2020 20:24:07 GMT+0000;1;Facebook;https://www.facebook.com/groups/639214229996642/permalink/758879481363449;181;CT_181
pg_1047;IO STO CON IL PROF. ZANGRILLO;8172;Thu Oct 15 2020 08:49:06 GMT+0000;11;Facebook;https://www.facebook.com/groups/639214229996642/permalink/731731274078270;186;CT_186
pg_1047;IO STO CON IL PROF. ZANGRILLO;11415;Wed Nov 11 2020 05:32:28 GMT+0000;19;Facebook;https://www.facebook.com/groups/639214229996642/permalink/753096545275076;191;CT_191
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31017;Wed Oct 14 2020 17:47:55 GMT+0000;202;Facebook;https://www.facebook.com/groups/671333500080601/permalink/799699073910709;4;CT_4
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31017;Thu Oct 15 2020 17:39:44 GMT+0000;21;Facebook;https://www.facebook.com/groups/671333500080601/permalink/800373127176637;4;CT_4
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31050;Tue Oct 27 2020 08:51:51 GMT+0000;214;Facebook;https://www.facebook.com/groups/671333500080601/permalink/809539529593330;19;CT_19
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31012;Fri Oct 16 2020 10:00:33 GMT+0000;23;Facebook;https://www.facebook.com/groups/671333500080601/permalink/801006190446664;24;CT_24
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31110;Fri Oct 30 2020 14:07:27 GMT+0000;148;Facebook;https://www.facebook.com/groups/671333500080601/permalink/812114712669145;26;CT_26
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31014;Mon Oct 19 2020 20:02:19 GMT+0000;65;Facebook;https://www.facebook.com/groups/671333500080601/permalink/803729803507636;37;CT_37
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;30979;Mon Oct 26 2020 21:36:11 GMT+0000;49;Facebook;https://www.facebook.com/groups/671333500080601/permalink/809223716291578;38;CT_38
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31050;Tue Oct 27 2020 08:50:58 GMT+0000;4;Facebook;https://www.facebook.com/groups/671333500080601/permalink/809546829592600;38;CT_38
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31017;Wed Oct 14 2020 17:49:56 GMT+0000;122;Facebook;https://www.facebook.com/groups/671333500080601/permalink/799710153909601;57;CT_57
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31017;Wed Oct 14 2020 17:49:56 GMT+0000;122;Facebook;https://www.facebook.com/groups/671333500080601/permalink/799710153909601;58;CT_58
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31245;Fri Nov 06 2020 06:35:54 GMT+0000;476;Facebook;https://www.facebook.com/groups/671333500080601/permalink/817054018841881;75;CT_75
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31493;Tue Nov 10 2020 19:39:45 GMT+0000;158;Facebook;https://www.facebook.com/groups/671333500080601/permalink/821096318437651;76;CT_76
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31017;Thu Oct 15 2020 22:14:44 GMT+0000;52;Facebook;https://www.facebook.com/groups/671333500080601/permalink/800657773814839;79;CT_79
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31592;Sat Nov 14 2020 11:50:18 GMT+0000;2;Facebook;https://www.facebook.com/groups/671333500080601/permalink/823998878147395;96;CT_96
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;0;Tue May 05 2020 08:44:51 GMT+0000;88;Facebook;https://www.facebook.com/groups/671333500080601/permalink/681192892427995;108;CT_108
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;30202;Mon Sep 07 2020 13:29:45 GMT+0000;219;Facebook;https://www.facebook.com/groups/671333500080601/permalink/772875776593039;109;CT_109
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31012;Fri Oct 16 2020 16:06:18 GMT+0000;5;Facebook;https://www.facebook.com/groups/671333500080601/permalink/801285443752072;117;CT_117
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31127;Mon Nov 02 2020 08:59:11 GMT+0000;668;Facebook;https://www.facebook.com/groups/671333500080601/permalink/814292295784720;128;CT_128
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31621;Mon Nov 16 2020 08:54:19 GMT+0000;567;Facebook;https://www.facebook.com/groups/671333500080601/permalink/825417708005512;136;CT_136
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;0;Sun Jul 19 2020 21:38:03 GMT+0000;551;Facebook;https://www.facebook.com/groups/671333500080601/permalink/732461710634446;155;CT_155
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;30948;Wed Sep 30 2020 06:39:06 GMT+0000;220;Facebook;https://www.facebook.com/groups/671333500080601/permalink/789091668304783;166;CT_166
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31535;Thu Nov 12 2020 08:19:16 GMT+0000;14;Facebook;https://www.facebook.com/groups/671333500080601/permalink/822033131677303;178;CT_178
pg_1048;Io sto con la VERIT«? e i suoi PALADINI –??ç–??èÉ?æã˜è;31493;Tue Nov 10 2020 16:56:47 GMT+0000;1830;Facebook;https://www.facebook.com/groups/671333500080601/permalink/820983825115567;191;CT_191
pg_1049;IO STO CON LE FORZE DELL'ORDINE;2745;Wed Nov 11 2020 23:15:27 GMT+0000;137;Facebook;https://www.facebook.com/groups/130379673688812/permalink/3555808201145925;112;CT_112
